(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
(231, 231, 231, 231)
